Longitude,Latitude,Order,YourName,Organization,SiteID,WaterbodyName,State,SiteLocation,SampleYear,SampleMonth,SampleDay,NameOfSamplers,WeatherConditions,SampleLocation,SampleMethod,Depth,SampleHour,SampleMinutes,Filtered,Frozen,Parameter,Value,Units,Rep,Fluorometer,AnalysisYear,AnalysisMonth,AnalysisDay,AnalysisHour,AnalysisMinutes,GPSType,Photos,Flag,Comments,ID,LocID
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3133,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2117,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1121,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2405,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1973,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2261,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2989,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1553,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2849,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2845,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1685,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3413,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2981,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,0.193,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1405,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2701,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3281,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3269,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1409,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,0.05,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1261,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2557,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,0.1,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1117,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2693,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,3.013,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1549,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2561,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2413,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2549,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3277,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2417,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,0,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1837,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1541,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1829,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2273,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1397,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3125,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2993,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1841,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1697,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1253,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2269,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,0.064,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1981,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1985,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3137,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,-0.064,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2125,24
-72.0426,43.406083,1,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL1,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,0.1,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1693,24
-72.0426,43.406083,137,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL1,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2837,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2705,24
-72.0426,43.406083,5,Sonya Carlson,NHDES,SUNSUN1D,1,NH,SUNAPEE LAKE-200 STN 1 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL1,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1265,24
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2551,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1975,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,1.5,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1118,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2407,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2702,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2119,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,TRUE,TRUE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3415,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2846,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2983,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1543,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,3134,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,0.124,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1406,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,TRUE,TRUE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2851,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2558,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2263,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2695,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,1.276,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1550,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,FALSE,TRUE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2563,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1687,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1255,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2131,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2419,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,TRUE,FALSE,Chlorophyll,0,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1838,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1123,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1987,25
-72.055997,43.361911,2,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,7,22,NA,"Hazy, calm, hot",WL3,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,0.1,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1694,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,FALSE,TRUE,Chlorophyll,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2707,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1399,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,FALSE,FALSE,Phycocyanin,NA,RFU,NA,Turner,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1411,25
-72.055997,43.361911,139,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,9,15,NA,"partly cloudy, cool, breezy",WL3,Integrated,3,NA,NA,TRUE,FALSE,Phycocyanin,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1831,25
-72.055997,43.361911,7,Sonya Carlson,NHDES,SUNSUN220D,1,NH,SUNAPEE LAKE-220 DEEP SPOT,2014,8,19,NA,"Clear, breezy, hot",WL3,Integrated,3,NA,NA,FALSE,FALSE,Chlorophyll,NA,ug/l,NA,Beagle,2014,NA,NA,NA,NA,NA,FALSE,FALSE,NA,1267,25
